row,seconds,esp32_index,micros,v0,v1
662,30.177986,724,30177803,-222,110,4411
663,30.178380,725,30178197,-232,102,4386
664,30.178783,726,30178600,-232,102,4386
665,30.179180,727,30178997,-232,102,4386
666,30.179569,728,30179386,-214,108,4356
667,30.179939,729,30179756,-214,108,4356
668,30.180335,730,30180152,-203,114,4352
669,30.180729,731,30180546,-203,114,4352
670,30.181137,732,30180954,-203,114,4352
671,30.181540,733,30181357,-209,103,4373
672,30.181937,734,30181754,-209,103,4373
673,30.182338,735,30182155,-182,97,4392
674,30.182741,736,30182558,-182,97,4392
675,30.183146,737,30182963,-182,97,4392
676,30.183548,738,30183365,-188,97,4384
677,30.183945,739,30183762,-188,97,4384
678,30.184347,740,30184164,-220,89,4387
679,30.184741,741,30184558,-220,89,4387
680,30.185152,742,30184969,-220,89,4387
681,30.185548,743,30185365,-198,79,4389
682,30.185937,744,30185754,-198,79,4389
683,30.186333,745,30186150,-195,65,4379
684,30.186736,746,30186553,-195,65,4379
685,30.187135,747,30186952,-195,65,4379
686,30.187536,748,30187353,-193,40,4371
687,30.187925,749,30187742,-193,40,4371
688,30.188326,750,30188143,-182,49,4366
689,30.188729,751,30188546,-182,49,4366
690,30.189134,752,30188951,-182,49,4366
691,30.189525,753,30189342,-192,62,4357
692,30.189913,754,30189730,-192,62,4357
693,30.190317,755,30190134,-215,65,4373
694,30.190718,756,30190535,-215,65,4373
695,30.191124,757,30190941,-215,65,4373
696,30.191526,758,30191343,-199,68,4391
697,30.191922,759,30191739,-199,68,4391
698,30.192323,760,30192140,-193,94,4370
699,30.192726,761,30192543,-193,94,4370
700,30.193130,762,30192947,-193,94,4370
701,30.193526,763,30193343,-206,102,4369
702,30.193915,764,30193732,-206,102,4369
703,30.194317,765,30194134,-184,99,4391
704,30.194720,766,30194537,-184,99,4391
705,30.195126,767,30194943,-184,99,4391
706,30.195528,768,30195345,-166,98,4356
707,30.195923,769,30195740,-166,98,4356
708,30.196324,770,30196141,-217,96,4344
709,30.196726,771,30196543,-217,96,4344
710,30.197131,772,30196948,-217,96,4344
711,30.197532,773,30197349,-239,84,4399
712,30.197928,774,30197745,-239,84,4399
713,30.198329,775,30198146,-196,87,4402
714,30.198731,776,30198548,-196,87,4402
715,30.199134,777,30198951,-196,87,4402
716,30.199531,778,30199348,-181,109,4359
717,30.199928,779,30199745,-181,109,4359
718,30.200330,780,30200147,-190,85,4360
719,30.200731,781,30200548,-190,85,4360
720,30.201134,782,30200951,-190,85,4360
721,30.201530,783,30201347,-181,44,4376
722,30.201927,784,30201744,-181,44,4376
723,30.202329,785,30202146,-170,47,4365
724,30.202717,786,30202534,-170,47,4365
725,30.203117,787,30202934,-170,47,4365
726,30.203506,788,30203323,-203,65,4362
727,30.203902,789,30203719,-203,65,4362
728,30.204303,790,30204120,-212,81,4367
729,30.204701,791,30204518,-212,81,4367
730,30.205101,792,30204918,-212,81,4367
731,30.205502,793,30205319,-208,95,4355
732,30.205898,794,30205715,-208,95,4355
733,30.206300,795,30206117,-205,80,4323
734,30.206702,796,30206519,-205,80,4323
735,30.207108,797,30206925,-205,80,4323
736,30.207509,798,30207326,-203,77,4356
737,30.207900,799,30207717,-203,77,4356
738,30.208297,800,30208114,-184,65,4383
739,30.208694,801,30208511,-184,65,4383
740,30.209089,802,30208906,-184,65,4383
741,30.209494,803,30209311,-172,47,4353
742,30.209891,804,30209708,-172,47,4353
743,30.210292,805,30210109,-197,78,4374
744,30.210696,806,30210513,-197,78,4374
745,30.211092,807,30210909,-197,78,4374
746,30.211498,808,30211315,-207,94,4354
747,30.211893,809,30211710,-207,94,4354
748,30.212295,810,30212112,-216,72,4333
749,30.212698,811,30212515,-216,72,4333
750,30.213099,812,30212916,-216,72,4333
751,30.213501,813,30213318,-196,73,4378
752,30.213896,814,30213713,-196,73,4378
753,30.214298,815,30214115,-183,83,4378
754,30.214696,816,30214513,-183,83,4378
755,30.215093,817,30214910,-183,83,4378
756,30.215499,818,30215316,-182,73,4354
757,30.215895,819,30215712,-182,73,4354
758,30.216295,820,30216112,-182,92,4360
759,30.216699,821,30216516,-182,92,4360
760,30.217100,822,30216917,-182,92,4360
761,30.217501,823,30217318,-205,100,4363
762,30.217897,824,30217714,-205,100,4363
763,30.218298,825,30218115,-202,78,4341
764,30.218701,826,30218518,-202,78,4341
765,30.219106,827,30218923,-202,78,4341
766,30.219500,828,30219317,-197,81,4357
767,30.219895,829,30219712,-197,81,4357
768,30.220291,830,30220108,-205,78,4384
769,30.220691,831,30220508,-205,78,4384
770,30.221086,832,30220903,-205,78,4384
771,30.221491,833,30221308,-207,72,4354
772,30.221893,834,30221710,-207,72,4354
773,30.222295,835,30222112,-191,64,4344
774,30.222693,836,30222510,-191,64,4344
775,30.223088,837,30222905,-191,64,4344
776,30.223492,838,30223309,-150,62,4374
777,30.223886,839,30223703,-150,62,4374
778,30.224289,840,30224106,-171,87,4403
779,30.224693,841,30224510,-171,87,4403
780,30.225089,842,30224906,-171,87,4403
781,30.225493,843,30225310,-235,101,4392
782,30.225896,844,30225713,-235,101,4392
783,30.226294,845,30226111,-219,67,4370
784,30.226691,846,30226508,-219,67,4370
785,30.227088,847,30226905,-219,67,4370
786,30.227492,848,30227309,-187,49,4372
787,30.227887,849,30227704,-187,49,4372
788,30.228289,850,30228106,-172,83,4394
789,30.228685,851,30228502,-172,83,4394
790,30.229074,852,30228891,-172,83,4394
791,30.229479,853,30229296,-200,86,4366
792,30.229880,854,30229697,-200,86,4366
793,30.230281,855,30230098,-256,63,4319
794,30.230684,856,30230501,-256,63,4319
795,30.231078,857,30230895,-256,63,4319
796,30.231482,858,30231299,-233,68,4343
797,30.231880,859,30231697,-233,68,4343
798,30.232280,860,30232097,-204,69,4349
799,30.232684,861,30232501,-204,69,4349
800,30.233073,862,30232890,-204,69,4349
801,30.233478,863,30233295,-212,82,4327
802,30.233880,864,30233697,-212,82,4327
803,30.234276,865,30234093,-222,89,4355
804,30.234673,866,30234490,-222,89,4355
805,30.235070,867,30234887,-222,89,4355
806,30.235476,868,30235293,-213,66,4381
807,30.235878,869,30235695,-213,66,4381
808,30.236281,870,30236098,-185,62,4346
809,30.236673,871,30236490,-185,62,4346
810,30.237070,872,30236887,-185,62,4346
811,30.237476,873,30237293,-187,75,4352
812,30.237877,874,30237694,-187,75,4352
813,30.238278,875,30238095,-237,82,4369
814,30.238683,876,30238500,-237,82,4369
815,30.239085,877,30238902,-237,82,4369
816,30.239484,878,30239301,-236,68,4373
817,30.239877,879,30239694,-236,68,4373
818,30.240280,880,30240097,-182,39,4374
819,30.240673,881,30240490,-182,39,4374
820,30.241075,882,30240892,-182,39,4374
821,30.241482,883,30241299,-189,30,4357
822,30.241877,884,30241694,-189,30,4357
823,30.242279,885,30242096,-201,59,4358
824,30.242668,886,30242485,-201,59,4358
825,30.243077,887,30242894,-201,59,4358
826,30.243476,888,30243293,-205,80,4387
827,30.243873,889,30243690,-205,80,4387
828,30.244282,890,30244099,-213,65,4404
829,30.244681,891,30244498,-213,65,4404
830,30.245083,892,30244900,-213,65,4404
831,30.245482,893,30245299,-198,64,4377
832,30.245879,894,30245696,-198,64,4377
833,30.246273,895,30246090,-208,87,4356
834,30.246675,896,30246492,-208,87,4356
835,30.247070,897,30246887,-208,87,4356
836,30.247476,898,30247293,-207,96,4357
837,30.247870,899,30247687,-207,96,4357
838,30.248266,900,30248083,-196,92,4390
839,30.248658,901,30248475,-196,92,4390
840,30.249055,902,30248872,-196,92,4390
841,30.249460,903,30249277,-205,79,4414
842,30.249862,904,30249679,-205,79,4414
843,30.250264,905,30250081,-198,80,4377
844,30.250660,906,30250477,-198,80,4377
845,30.251057,907,30250874,-198,80,4377
846,30.251462,908,30251279,-207,68,4357
847,30.251863,909,30251680,-207,68,4357
848,30.252272,910,30252089,-203,77,4370
849,30.252661,911,30252478,-203,77,4370
850,30.253038,912,30252855,-203,77,4370
851,30.253421,913,30253238,-176,89,4366
852,30.253822,914,30253639,-176,89,4366
853,30.254227,915,30254044,-176,74,4393
854,30.254617,916,30254434,-176,74,4393
855,30.255023,917,30254840,-176,74,4393
856,30.255418,918,30255235,-178,81,4355
857,30.255812,919,30255629,-178,81,4355
858,30.256222,920,30256039,-204,91,4359
859,30.256612,921,30256429,-204,91,4359
860,30.257018,922,30256835,-204,91,4359
861,30.257419,923,30257236,-212,80,4404
862,30.257821,924,30257638,-212,80,4404
863,30.258220,925,30258037,-200,80,4358
864,30.258614,926,30258431,-200,80,4358
865,30.259025,927,30258842,-200,80,4358
866,30.259426,928,30259243,-207,99,4357
867,30.259828,929,30259645,-207,99,4357
868,30.260233,930,30260050,-226,110,4372
869,30.260614,931,30260431,-226,110,4372
870,30.261021,932,30260838,-226,110,4372
871,30.261423,933,30261240,-231,107,4372
872,30.261826,934,30261643,-231,107,4372
873,30.262223,935,30262040,-199,100,4379
874,30.262612,936,30262429,-199,100,4379
875,30.263019,937,30262836,-199,100,4379
876,30.263413,938,30263230,-194,88,4365
877,30.263822,939,30263639,-194,88,4365
878,30.264219,940,30264036,-198,85,4337
879,30.264614,941,30264431,-198,85,4337
880,30.265017,942,30264834,-198,85,4337
881,30.265427,943,30265244,-192,89,4373
882,30.265801,944,30265618,-192,89,4373
883,30.266189,945,30266006,-192,89,4373
884,30.266578,946,30266395,-193,71,4406
885,30.266974,947,30266791,-193,71,4406
886,30.267376,948,30267193,-231,80,4393
887,30.267763,949,30267580,-231,80,4393
888,30.268162,950,30267979,-231,80,4393
889,30.268556,951,30268373,-232,92,4398
890,30.268951,952,30268768,-232,92,4398
891,30.269354,953,30269171,-199,76,4384
892,30.269723,954,30269540,-199,76,4384
893,30.270123,955,30269940,-199,76,4384
894,30.270525,956,30270342,-196,76,4366
895,30.270921,957,30270738,-196,76,4366
896,30.271323,958,30271140,-197,92,4362
897,30.271725,959,30271542,-197,92,4362
898,30.272130,960,30271947,-197,92,4362
899,30.272516,961,30272333,-207,91,4364
900,30.272912,962,30272729,-207,91,4364
901,30.273308,963,30273125,-210,88,4383
902,30.273706,964,30273523,-210,88,4383
903,30.274106,965,30273923,-210,88,4383
904,30.274508,966,30274325,-197,82,4396
905,30.274904,967,30274721,-197,82,4396
906,30.275306,968,30275123,-178,76,4388
907,30.275702,969,30275519,-178,76,4388
908,30.276109,970,30275926,-178,76,4388
909,30.276510,971,30276327,-186,66,4358
910,30.276906,972,30276723,-186,66,4358
911,30.277308,973,30277125,-224,57,4361
912,30.277709,974,30277526,-224,57,4361
913,30.278115,975,30277932,-224,57,4361
914,30.278517,976,30278334,-211,88,4366
915,30.278912,977,30278729,-211,88,4366
916,30.279314,978,30279131,-194,114,4331
917,30.279716,979,30279533,-194,114,4331
918,30.280123,980,30279940,-194,114,4331
919,30.280524,981,30280341,-218,94,4354
920,30.280920,982,30280737,-218,94,4354
921,30.281322,983,30281139,-217,84,4390
922,30.281724,984,30281541,-217,84,4390
923,30.282131,985,30281948,-217,84,4390
924,30.282533,986,30282350,-210,85,4367
925,30.282922,987,30282739,-210,85,4367
926,30.283319,988,30283136,-220,92,4340
927,30.283721,989,30283538,-220,92,4340
928,30.284126,990,30283943,-220,92,4340
929,30.284529,991,30284346,-218,99,4357
930,30.284924,992,30284741,-218,99,4357
931,30.285326,993,30285143,-199,89,4381
932,30.285729,994,30285546,-199,89,4381
933,30.286127,995,30285944,-199,89,4381
934,30.286516,996,30286333,-202,89,4374
935,30.286906,997,30286723,-202,89,4374
936,30.287308,998,30287125,-208,83,4387
937,30.287710,999,30287527,-208,83,4387
938,30.288124,1000,30287941,-208,83,4387
939,30.288518,1001,30288335,-167,84,4380
940,30.288904,1002,30288721,-167,84,4380
941,30.289299,1003,30289116,-150,90,4366
942,30.289701,1004,30289518,-150,90,4366
943,30.290114,1005,30289931,-150,90,4366
944,30.290516,1006,30290333,-196,101,4385
945,30.290913,1007,30290730,-196,101,4385
946,30.291307,1008,30291124,-213,94,4373
947,30.291717,1009,30291534,-213,94,4373
948,30.292124,1010,30291941,-213,94,4373
949,30.292526,1011,30292343,-195,86,4365
950,30.292916,1012,30292733,-195,86,4365
951,30.293318,1013,30293135,-193,93,4373
952,30.293720,1014,30293537,-193,93,4373
953,30.294134,1015,30293951,-193,93,4373
954,30.294528,1016,30294345,-204,83,4373
955,30.294924,1017,30294741,-204,83,4373
956,30.295333,1018,30295150,-227,72,4359
957,30.295736,1019,30295553,-227,72,4359
958,30.296143,1020,30295960,-227,72,4359
959,30.296545,1021,30296362,-206,85,4368
960,30.296935,1022,30296752,-206,85,4368
961,30.297343,1023,30297160,-177,106,4375
962,30.297738,1024,30297555,-177,106,4375
963,30.298149,1025,30297966,-177,106,4375
964,30.298545,1026,30298362,-202,109,4347
965,30.298941,1027,30298758,-202,109,4347
966,30.299343,1028,30299160,-210,73,4347
967,30.299738,1029,30299555,-210,73,4347
968,30.300149,1030,30299966,-210,73,4347
969,30.300544,1031,30300361,-200,70,4370
970,30.300933,1032,30300750,-200,70,4370
971,30.301342,1033,30301159,-183,103,4381
972,30.301744,1034,30301561,-183,103,4381
973,30.302148,1035,30301965,-183,103,4381
974,30.302542,1036,30302359,-162,95,4360
975,30.302918,1037,30302735,-162,95,4360
976,30.303316,1038,30303133,-195,80,4372
977,30.303718,1039,30303535,-195,80,4372
978,30.304131,1040,30303948,-195,80,4372
979,30.304526,1041,30304343,-205,74,4404
980,30.304930,1042,30304747,-205,74,4404
981,30.305332,1043,30305149,-180,57,4404
982,30.305737,1044,30305554,-180,57,4404
983,30.306141,1045,30305958,-180,57,4404
984,30.306536,1046,30306353,-199,77,4401
985,30.306932,1047,30306749,-199,77,4401
986,30.307334,1048,30307151,-211,93,4359
987,30.307736,1049,30307553,-211,93,4359
988,30.308143,1050,30307960,-211,93,4359
989,30.308531,1051,30308348,-219,68,4327
990,30.308921,1052,30308738,-219,68,4327
991,30.309323,1053,30309140,-225,59,4342
992,30.309719,1054,30309536,-225,59,4342
993,30.310126,1055,30309943,-225,59,4342
994,30.310520,1056,30310337,-228,57,4351
995,30.310911,1057,30310728,-228,57,4351
996,30.311306,1058,30311123,-227,62,4337
997,30.311710,1059,30311527,-227,62,4337
998,30.312116,1060,30311933,-227,62,4337
999,30.312518,1061,30312335,-205,73,4335
1000,30.312914,1062,30312731,-205,73,4335
1001,30.313316,1063,30313133,-190,76,4361
1002,30.313725,1064,30313542,-190,76,4361
1003,30.314125,1065,30313942,-190,76,4361
1004,30.314523,1066,30314340,-194,70,4339
1005,30.314926,1067,30314743,-194,70,4339
1006,30.315321,1068,30315138,-216,96,4351
1007,30.315732,1069,30315549,-216,96,4351
1008,30.316138,1070,30315955,-216,96,4351
1009,30.316540,1071,30316357,-214,96,4385
1010,30.316936,1072,30316753,-214,96,4385
1011,30.317332,1073,30317149,-211,89,4358
1012,30.317729,1074,30317546,-211,89,4358
1013,30.318138,1075,30317955,-211,89,4358
1014,30.318532,1076,30318349,-213,82,4349
1015,30.318929,1077,30318746,-213,82,4349
1016,30.319330,1078,30319147,-204,59,4374
1017,30.319720,1079,30319537,-204,59,4374
1018,30.320128,1080,30319945,-204,59,4374
1019,30.320530,1081,30320347,-209,71,4385
1020,30.320926,1082,30320743,-209,71,4385
1021,30.321321,1083,30321138,-201,76,4373
1022,30.321732,1084,30321549,-201,76,4373
1023,30.322139,1085,30321956,-201,76,4373
1024,30.322533,1086,30322350,-205,70,4369
1025,30.322937,1087,30322754,-205,70,4369
1026,30.323333,1088,30323150,-212,70,4354
1027,30.323735,1089,30323552,-212,70,4354
1028,30.324146,1090,30323963,-212,70,4354
1029,30.324547,1091,30324364,-221,80,4351
1030,30.324936,1092,30324753,-221,80,4351
1031,30.325338,1093,30325155,-218,59,4320
1032,30.325740,1094,30325557,-218,59,4320
1033,30.326153,1095,30325970,-218,59,4320
1034,30.326547,1096,30326364,-202,54,4317
1035,30.326943,1097,30326760,-202,54,4317
1036,30.327337,1098,30327154,-193,90,4361
1037,30.327738,1099,30327555,-193,90,4361
1038,30.328144,1100,30327961,-193,90,4361
1039,30.328534,1101,30328351,-203,80,4359
1040,30.328928,1102,30328745,-203,80,4359
1041,30.329325,1103,30329142,-204,80,4358
1042,30.329721,1104,30329538,-204,80,4358
1043,30.330126,1105,30329943,-204,80,4358
1044,30.330528,1106,30330345,-182,97,4337
1045,30.330918,1107,30330735,-182,97,4337
1046,30.331315,1108,30331132,-191,84,4328
1047,30.331715,1109,30331532,-191,84,4328
1048,30.332118,1110,30331935,-191,84,4328
1049,30.332514,1111,30332331,-196,88,4379
1050,30.332911,1112,30332728,-196,88,4379
1051,30.333320,1113,30333137,-182,95,4397
1052,30.333715,1114,30333532,-182,95,4397
1053,30.334128,1115,30333945,-182,95,4397
1054,30.334524,1116,30334341,-176,92,4357
1055,30.334928,1117,30334745,-176,92,4357
1056,30.335330,1118,30335147,-178,92,4324
1057,30.335727,1119,30335544,-178,92,4324
1058,30.336119,1120,30335936,-178,92,4324
1059,30.336503,1121,30336320,-173,110,4350
1060,30.336899,1122,30336716,-173,110,4350
1061,30.337302,1123,30337119,-215,104,4362
1062,30.337699,1124,30337516,-215,104,4362
1063,30.338101,1125,30337918,-215,104,4362
1064,30.338497,1126,30338314,-242,74,4360
1065,30.338900,1127,30338717,-242,74,4360
1066,30.339302,1128,30339119,-218,72,4357
1067,30.339698,1129,30339515,-218,72,4357
1068,30.340111,1130,30339928,-218,72,4357
1069,30.340506,1131,30340323,-193,77,4335
1070,30.340902,1132,30340719,-193,77,4335
1071,30.341304,1133,30341121,-214,100,4343
1072,30.341706,1134,30341523,-214,100,4343
1073,30.342120,1135,30341937,-214,100,4343
1074,30.342514,1136,30342331,-231,101,4331
1075,30.342911,1137,30342728,-231,101,4331
1076,30.343314,1138,30343131,-210,81,4333
1077,30.343715,1139,30343532,-210,81,4333
1078,30.344129,1140,30343946,-210,81,4333
1079,30.344531,1141,30344348,-176,95,4354
1080,30.344921,1142,30344738,-176,95,4354
1081,30.345322,1143,30345139,-160,106,4361
1082,30.345733,1144,30345550,-160,106,4361
1083,30.346140,1145,30345957,-160,106,4361
1084,30.346543,1146,30346360,-201,81,4367
1085,30.346932,1147,30346749,-201,81,4367
1086,30.347341,1148,30347158,-204,41,4373
1087,30.347735,1149,30347552,-204,41,4373
1088,30.348129,1150,30347946,-204,41,4373
1089,30.348531,1151,30348348,-189,58,4374
1090,30.348926,1152,30348743,-189,58,4374
1091,30.349327,1153,30349144,-187,95,4362
1092,30.349729,1154,30349546,-187,95,4362
1093,30.350128,1155,30349945,-187,95,4362
