row,seconds,esp32_index,micros,ax,ay,az
435,0.172739,504,170447207,-507,-1351,5983
436,0.173143,505,170447611,-507,-1351,5983
437,0.173557,506,170448025,957,-825,6905
438,0.173954,507,170448422,957,-825,6905
439,0.174350,508,170448818,957,-825,6905
440,0.174752,509,170449220,3101,-373,6658
441,0.175154,510,170449622,3101,-373,6658
442,0.175568,511,170450036,3150,257,6215
443,0.175959,512,170450427,3150,257,6215
444,0.176348,513,170450816,3150,257,6215
445,0.176742,514,170451210,5141,634,5649
446,0.177137,515,170451605,5141,634,5649
447,0.177529,516,170451997,5927,785,4106
448,0.177903,517,170452371,5927,785,4106
449,0.178281,518,170452749,5927,785,4106
450,0.178671,519,170453139,982,1434,3040
451,0.179052,520,170453520,982,1434,3040
452,0.179449,521,170453917,-4651,1907,2840
453,0.179838,522,170454306,-4651,1907,2840
454,0.180248,523,170454716,-4651,1907,2840
455,0.180650,524,170455118,-11909,2688,2709
456,0.181040,525,170455508,-11909,2688,2709
457,0.181440,526,170455908,-8809,3013,1978
458,0.181846,527,170456314,-8809,3013,1978
459,0.182248,528,170456716,-8809,3013,1978
460,0.182653,529,170457121,-2377,3322,1318
461,0.183041,530,170457509,-2377,3322,1318
462,0.183441,531,170457909,-3077,4325,3160
463,0.183854,532,170458322,-3077,4325,3160
464,0.184249,533,170458717,-3077,4325,3160
465,0.184651,534,170459119,-1384,4541,5340
466,0.185046,535,170459514,-1384,4541,5340
467,0.185459,536,170459927,-3849,4165,5593
468,0.185861,537,170460329,-3849,4165,5593
469,0.186256,538,170460724,-3849,4165,5593
470,0.186650,539,170461118,-8171,3314,5044
471,0.187047,540,170461515,-8171,3314,5044
472,0.187457,541,170461925,-5234,2248,5111
473,0.187860,542,170462328,-5234,2248,5111
474,0.188254,543,170462722,-5234,2248,5111
475,0.188652,544,170463120,-6763,1598,6042
476,0.189047,545,170463515,-6763,1598,6042
477,0.189456,546,170463924,-8587,445,5184
478,0.189851,547,170464319,-8587,445,5184
479,0.190253,548,170464721,-8587,445,5184
480,0.190655,549,170465123,-5623,-1132,2868
481,0.191059,550,170465527,-5623,-1132,2868
482,0.191479,551,170465947,-2996,-1998,2400
483,0.191889,552,170466357,-2996,-1998,2400
484,0.192299,553,170466767,-2996,-1998,2400
485,0.192710,554,170467178,3057,-2711,3359
486,0.193101,555,170467569,3057,-2711,3359
487,0.193509,556,170467977,5327,-3107,4032
488,0.193912,557,170468380,5327,-3107,4032
489,0.194307,558,170468775,5327,-3107,4032
490,0.194696,559,170469164,5218,-3329,5183
491,0.195095,560,170469563,5218,-3329,5183
492,0.195496,561,170469964,6958,-3427,6824
493,0.195899,562,170470367,6958,-3427,6824
494,0.196294,563,170470762,6958,-3427,6824
495,0.196704,564,170471172,7017,-2905,6899
496,0.197095,565,170471563,7017,-2905,6899
497,0.197502,566,170471970,6198,-2248,5162
498,0.197904,567,170472372,6198,-2248,5162
499,0.198308,568,170472776,6198,-2248,5162
500,0.198703,569,170473171,6763,-1580,3869
501,0.199099,570,170473567,6763,-1580,3869
502,0.199508,571,170473976,7866,-1329,2932
503,0.199910,572,170474378,7866,-1329,2932
504,0.200314,573,170474782,7866,-1329,2932
505,0.200716,574,170475184,6537,-1908,1910
506,0.201106,575,170475574,6537,-1908,1910
507,0.201521,576,170475989,-1239,-2010,2464
508,0.201932,577,170476400,-1239,-2010,2464
509,0.202343,578,170476811,-1239,-2010,2464
510,0.202754,579,170477222,-4699,-1614,4153
511,0.203158,580,170477626,-4699,-1614,4153
512,0.203567,581,170478035,-1125,-1440,5717
513,0.203986,582,170478454,-1125,-1440,5717
514,0.204384,583,170478852,-1125,-1440,5717
515,0.204785,584,170479253,569,-1045,6801
516,0.205185,585,170479653,569,-1045,6801
517,0.205588,586,170480056,2698,-543,6809
518,0.205986,587,170480454,2698,-543,6809
519,0.206390,588,170480858,2698,-543,6809
520,0.206792,589,170481260,2964,100,6289
521,0.207171,590,170481639,2964,100,6289
522,0.207569,591,170482037,3821,633,5872
523,0.207963,592,170482431,3821,633,5872
524,0.208352,593,170482820,3821,633,5872
525,0.208746,594,170483214,6461,804,4475
526,0.209141,595,170483609,6461,804,4475
527,0.209535,596,170484003,1118,1407,3107
528,0.209921,597,170484389,1118,1407,3107
529,0.210303,598,170484771,1118,1407,3107
530,0.210693,599,170485161,-2350,1756,2908
531,0.211086,600,170485554,-2350,1756,2908
532,0.211482,601,170485950,-7988,2238,2962
533,0.211885,602,170486353,-7988,2238,2962
534,0.212289,603,170486757,-7988,2238,2962
535,0.212679,604,170487147,-11905,3085,2102
536,0.213068,605,170487536,-11905,3085,2102
537,0.213472,606,170487940,-4942,3416,1147
538,0.213870,607,170488338,-4942,3416,1147
539,0.214258,608,170488726,-4942,3416,1147
540,0.214658,609,170489126,-1857,4057,2682
541,0.215055,610,170489523,-1857,4057,2682
542,0.215459,611,170489927,-700,4348,4892
543,0.215862,612,170490330,-700,4348,4892
544,0.216264,613,170490732,-700,4348,4892
545,0.216666,614,170491134,-3082,4188,5332
546,0.217060,615,170491528,-3082,4188,5332
547,0.217464,616,170491932,-8460,3682,5091
548,0.217867,617,170492335,-8460,3682,5091
549,0.218264,618,170492732,-8460,3682,5091
550,0.218667,619,170493135,-6040,2553,5018
551,0.219061,620,170493529,-6040,2553,5018
552,0.219463,621,170493931,-5517,1806,5960
553,0.219860,622,170494328,-5517,1806,5960
554,0.220262,623,170494730,-5517,1806,5960
555,0.220659,624,170495127,-8973,893,5867
556,0.221054,625,170495522,-8973,893,5867
557,0.221459,626,170495927,-6204,-782,3408
558,0.221864,627,170496332,-6204,-782,3408
559,0.222274,628,170496742,-6204,-782,3408
560,0.222669,629,170497137,-3524,-1871,2364
561,0.223060,630,170497528,-3524,-1871,2364
562,0.223478,631,170497946,1111,-2484,3174
563,0.223874,632,170498342,1111,-2484,3174
564,0.224276,633,170498744,1111,-2484,3174
565,0.224680,634,170499148,5113,-3165,3570
566,0.225067,635,170499535,5113,-3165,3570
567,0.225470,636,170499938,5330,-3544,4417
568,0.225867,637,170500335,5330,-3544,4417
569,0.226264,638,170500732,5330,-3544,4417
570,0.226667,639,170501135,6311,-3414,6399
571,0.227057,640,170501525,6311,-3414,6399
572,0.227469,641,170501937,6892,-3105,7282
573,0.227856,642,170502324,6892,-3105,7282
574,0.228226,643,170502694,6892,-3105,7282
575,0.228611,644,170503079,6949,-2488,5665
576,0.228993,645,170503461,6949,-2488,5665
577,0.229394,646,170503862,7306,-1655,4316
578,0.229801,647,170504269,7306,-1655,4316
579,0.230204,648,170504672,7306,-1655,4316
580,0.230606,649,170505074,7430,-1253,3504
581,0.231004,650,170505472,7430,-1253,3504
582,0.231393,651,170505861,7110,-1642,1964
583,0.231800,652,170506268,7110,-1642,1964
584,0.232204,653,170506672,7110,-1642,1964
585,0.232606,654,170507074,1266,-2056,2035
586,0.233003,655,170507471,1266,-2056,2035
587,0.233392,656,170507860,-4507,-1650,3686
588,0.233815,657,170508283,-4507,-1650,3686
589,0.234226,658,170508694,-4507,-1650,3686
590,0.234636,659,170509104,-2447,-1437,5181
591,0.235039,660,170509507,-2447,-1437,5181
592,0.235456,661,170509924,-531,-1152,6513
593,0.235866,662,170510334,-531,-1152,6513
594,0.236277,663,170510745,-531,-1152,6513
595,0.236687,664,170511155,1892,-581,7033
596,0.237068,665,170511536,1892,-581,7033
597,0.237480,666,170511948,3604,-119,6490
598,0.237874,667,170512342,3604,-119,6490
599,0.238285,668,170512753,3604,-119,6490
600,0.238686,669,170513154,3714,495,5877
601,0.239066,670,170513534,3714,495,5877
602,0.239462,671,170513930,5747,739,4878
603,0.239857,672,170514325,5747,739,4878
604,0.240251,673,170514719,5747,739,4878
605,0.240645,674,170515113,2259,1155,3490
606,0.241032,675,170515500,2259,1155,3490
607,0.241424,676,170515892,-555,1681,2839
608,0.241832,677,170516300,-555,1681,2839
609,0.242234,678,170516702,-555,1681,2839
