sample_index,micros,ax,ay,az
10531,465865502,36,41,4372
10532,465865884,7,55,4375
10533,465866281,7,55,4375
10534,465866679,7,55,4375
10535,465867072,23,63,4364
10536,465867475,23,63,4364
10537,465867867,15,50,4324
10538,465868249,15,50,4324
10539,465868637,15,50,4324
10540,465869044,10,39,4321
10541,465869446,10,39,4321
10542,465869828,24,40,4343
10543,465870221,24,40,4343
10544,465870596,24,40,4343
10545,465870969,15,56,4368
10546,465871366,15,56,4368
10547,465871766,-2,65,4385
10548,465872168,-2,65,4385
10549,465872578,-2,65,4385
10550,465872984,13,31,4375
10551,465873378,13,31,4375
10552,465873773,41,29,4389
10553,465874180,41,29,4389
10554,465874569,41,29,4389
10555,465874969,22,48,4365
10556,465875352,22,48,4365
10557,465875745,14,69,4347
10558,465876119,14,69,4347
10559,465876502,14,69,4347
10560,465876893,20,79,4372
10561,465877273,20,79,4372
10562,465877664,20,79,4372
10563,465878067,7,49,4381
10564,465878462,7,49,4381
10565,465878864,-7,37,4377
10566,465879266,-7,37,4377
10567,465879676,-7,37,4377
10568,465880082,7,65,4376
10569,465880482,7,65,4376
10570,465880869,33,52,4377
10571,465881262,33,52,4377
10572,465881653,33,52,4377
10573,465882059,32,38,4378
10574,465882455,32,38,4378
10575,465882855,33,32,4360
10576,465883250,33,32,4360
10577,465883638,33,32,4360
10578,465884037,37,20,4347
10579,465884437,37,20,4347
10580,465884837,24,57,4359
10581,465885237,24,57,4359
10582,465885620,24,57,4359
10583,465886024,26,74,4356
10584,465886418,26,74,4356
10585,465886813,48,55,4389
10586,465887200,48,55,4389
10587,465887588,48,55,4389
10588,465887986,44,41,4389
10589,465888387,44,41,4389
10590,465888782,36,31,4375
10591,465889173,36,31,4375
10592,465889565,36,31,4375
10593,465889972,38,16,4413
10594,465890353,38,16,4413
10595,465890754,30,34,4406
10596,465891149,30,34,4406
10597,465891549,30,34,4406
10598,465891943,24,41,4367
10599,465892342,24,41,4367
10600,465892724,26,41,4377
10601,465893123,26,41,4377
10602,465893516,26,41,4377
10603,465893917,28,58,4430
10604,465894302,28,58,4430
10605,465894699,28,58,4430
10606,465895094,34,60,4447
10607,465895497,34,60,4447
10608,465895892,35,38,4399
10609,465896287,35,38,4399
10610,465896678,35,38,4399
10611,465897079,9,27,4384
10612,465897476,9,27,4384
10613,465897877,-5,53,4412
10614,465898271,-5,53,4412
10615,465898683,-5,53,4412
10616,465899086,18,29,4414
10617,465899482,18,29,4414
10618,465899870,50,19,4395
10619,465900263,50,19,4395
10620,465900654,50,19,4395
10621,465901058,51,65,4392
10622,465901445,51,65,4392
10623,465901835,22,82,4383
10624,465902230,22,82,4383
10625,465902619,22,82,4383
10626,465903019,31,57,4376
10627,465903427,31,57,4376
10628,465903815,27,30,4354
10629,465904183,27,30,4354
10630,465904570,27,30,4354
10631,465904968,25,19,4311
10632,465905365,25,19,4311
10633,465905758,70,5,4332
10634,465906153,70,5,4332
10635,465906555,70,5,4332
10636,465906962,65,21,4366
10637,465907349,65,21,4366
10638,465907741,26,54,4369
10639,465908139,26,54,4369
10640,465908526,26,54,4369
10641,465908936,38,46,4369
10642,465909323,38,46,4369
10643,465909730,35,41,4364
10644,465910118,35,41,4364
10645,465910519,35,41,4364
10646,465910907,3,58,4358
10647,465911297,3,58,4358
10648,465911685,3,58,4358
10649,465912086,25,57,4400
10650,465912479,25,57,4400
10651,465912879,58,44,4408
10652,465913266,58,44,4408
10653,465913664,58,44,4408
10654,465914063,78,20,4347
10655,465914465,78,20,4347
10656,465914859,77,18,4356
10657,465915251,77,18,4356
10658,465915633,77,18,4356
10659,465916045,43,36,4358
10660,465916433,43,36,4358
10661,465916834,33,47,4359
10662,465917229,33,47,4359
10663,465917617,33,47,4359
10664,465918016,48,57,4384
10665,465918417,48,57,4384
10666,465918813,32,52,4382
10667,465919213,32,52,4382
10668,465919602,32,52,4382
10669,465920007,8,68,4369
10670,465920402,8,68,4369
10671,465920803,22,83,4356
10672,465921196,22,83,4356
10673,465921592,22,83,4356
10674,465921983,28,51,4361
10675,465922385,28,51,4361
10676,465922778,33,45,4376
10677,465923179,33,45,4376
10678,465923569,33,45,4376
10679,465923980,36,52,4369
10680,465924369,36,52,4369
10681,465924764,36,38,4367
10682,465925158,36,38,4367
10683,465925561,36,38,4367
10684,465925961,41,44,4392
10685,465926355,41,44,4392
10686,465926750,31,44,4405
10687,465927151,31,44,4405
10688,465927546,31,44,4405
10689,465927950,20,24,4385
10690,465928339,20,24,4385
10691,465928740,19,23,4367
10692,465929134,19,23,4367
10693,465929542,19,23,4367
10694,465929924,49,37,4377
10695,465930325,49,37,4377
10696,465930714,41,40,4371
10697,465931114,41,40,4371
10698,465931511,41,40,4371
10699,465931911,20,34,4369
10700,465932297,20,34,4369
10701,465932696,20,34,4369
10702,465933076,44,33,4390
10703,465933481,44,33,4390
10704,465933862,27,46,4339
10705,465934259,27,46,4339
10706,465934643,27,46,4339
10707,465935041,8,34,4334
10708,465935428,8,34,4334
10709,465935836,47,23,4376
10710,465936217,47,23,4376
10711,465936620,47,23,4376
10712,465937020,51,32,4368
10713,465937406,51,32,4368
10714,465937792,20,34,4364
10715,465938186,20,34,4364
10716,465938583,20,34,4364
10717,465938981,31,43,4341
10718,465939377,31,43,4341
10719,465939783,26,40,4346
10720,465940163,26,40,4346
10721,465940573,26,40,4346
10722,465940965,20,32,4396
10723,465941360,20,32,4396
10724,465941756,38,39,4390
10725,465942164,38,39,4390
10726,465942560,38,39,4390
10727,465942963,47,48,4351
10728,465943345,47,48,4351
10729,465943746,40,65,4392
10730,465944140,40,65,4392
10731,465944543,40,65,4392
10732,465944937,37,56,4399
10733,465945336,37,56,4399
10734,465945733,62,51,4359
10735,465946134,62,51,4359
10736,465946530,62,51,4359
10737,465946925,58,59,4343
10738,465947320,58,59,4343
10739,465947715,15,42,4351
10740,465948109,15,42,4351
10741,465948510,15,42,4351
10742,465948912,2,51,4379
10743,465949295,2,51,4379
10744,465949693,2,51,4379
10745,465950093,35,65,4389
10746,465950491,35,65,4389
10747,465950877,29,56,4393
10748,465951257,29,56,4393
10749,465951660,29,56,4393
10750,465952053,2,61,4368
10751,465952464,2,61,4368
10752,465952858,14,59,4358
10753,465953251,14,59,4358
10754,465953633,14,59,4358
10755,465954024,15,35,4386
10756,465954406,15,35,4386
10757,465954813,2,55,4357
10758,465955201,2,55,4357
10759,465955603,2,55,4357
10760,465956001,-7,52,4349
10761,465956408,-7,52,4349
10762,465956810,4,34,4385
10763,465957191,4,34,4385
10764,465957572,4,34,4385
10765,465957985,15,30,4371
10766,465958367,15,30,4371
10767,465958735,4,19,4348
10768,465959097,4,19,4348
10769,465959504,4,19,4348
10770,465959892,7,15,4359
10771,465960288,7,15,4359
10772,465960681,7,15,4359
10773,465961077,32,36,4371
10774,465961479,32,36,4371
10775,465961873,31,62,4369
10776,465962267,31,62,4369
10777,465962664,31,62,4369
10778,465963071,32,24,4368
10779,465963465,32,24,4368
10780,465963859,40,7,4416
10781,465964258,40,7,4416
10782,465964640,40,7,4416
10783,465965044,16,30,4433
10784,465965446,16,30,4433
10785,465965840,28,45,4401
10786,465966230,28,45,4401
10787,465966618,28,45,4401
10788,465967018,25,43,4405
10789,465967418,25,43,4405
10790,465967812,24,48,4407
10791,465968212,24,48,4407
10792,465968601,24,48,4407
10793,465969014,36,54,4389
10794,465969401,36,54,4389
10795,465969801,9,59,4374
10796,465970195,9,59,4374
10797,465970576,9,59,4374
10798,465970962,1,49,4357
10799,465971350,1,49,4357
10800,465971739,39,34,4317
10801,465972140,39,34,4317
10802,465972531,39,34,4317
10803,465972924,48,35,4340
10804,465973318,48,35,4340
10805,465973719,18,54,4371
10806,465974114,18,54,4371
10807,465974517,18,54,4371
10808,465974905,-6,70,4334
10809,465975303,-6,70,4334
10810,465975701,-6,70,4334
10811,465976104,-5,49,4344
10812,465976507,-5,49,4344
10813,465976915,6,34,4360
10814,465977293,6,34,4360
10815,465977690,6,34,4360
10816,465978084,27,55,4387
10817,465978479,27,55,4387
10818,465978874,46,55,4399
10819,465979267,46,55,4399
10820,465979659,46,55,4399
10821,465980064,15,36,4389
10822,465980469,15,36,4389
10823,465980863,23,44,4407
10824,465981257,23,44,4407
10825,465981645,23,44,4407
10826,465982044,12,42,4395
10827,465982447,12,42,4395
10828,465982837,-35,33,4386
10829,465983245,-35,33,4386
10830,465983641,-35,33,4386
10831,465984053,26,66,4404
10832,465984441,26,66,4404
10833,465984841,50,91,4385
10834,465985231,50,91,4385
10835,465985619,50,91,4385
10836,465986018,27,74,4369
10837,465986418,27,74,4369
10838,465986814,49,54,4376
10839,465987206,49,54,4376
10840,465987568,49,54,4376
10841,465987955,20,39,4366
10842,465988348,20,39,4366
10843,465988743,-23,49,4333
10844,465989158,-23,49,4333
10845,465989562,-23,49,4333
10846,465989974,43,52,4364
10847,465990363,43,52,4364
10848,465990764,107,20,4396
10849,465991144,107,20,4396
10850,465991548,107,20,4396
10851,465991943,40,-2,4362
10852,465992349,40,-2,4362
10853,465992759,4,24,4365
10854,465993153,4,24,4365
10855,465993547,4,24,4365
10856,465993953,-4,66,4400
10857,465994350,-4,66,4400
10858,465994763,-40,63,4418
10859,465995160,-40,63,4418
10860,465995574,-40,63,4418
10861,465995980,-13,44,4429
10862,465996383,-13,44,4429
10863,465996783,40,32,4437
10864,465997184,40,32,4437
10865,465997579,40,32,4437
10866,465997984,21,56,4408
10867,465998378,21,56,4408
10868,465998778,-12,67,4391
10869,465999179,-12,67,4391
10870,465999594,-12,67,4391
10871,466000000,43,50,4393
10872,466000394,43,50,4393
10873,466000788,86,13,4378
10874,466001189,86,13,4378
10875,466001578,86,13,4378
10876,466001989,63,-20,4373
10877,466002386,63,-20,4373
10878,466002799,54,32,4373
10879,466003187,54,32,4373
10880,466003582,54,32,4373
10881,466003975,10,69,4333
10882,466004343,10,69,4333
10883,466004739,-26,67,4264
10884,466005154,-26,67,4264
10885,466005556,-26,67,4264
10886,466005971,14,45,4249
10887,466006354,14,45,4249
10888,466006754,86,11,4350
10889,466007148,86,11,4350
10890,466007549,86,11,4350
10891,466007949,48,-8,4375
10892,466008351,48,-8,4375
10893,466008760,-12,20,4343
10894,466009168,-12,20,4343
10895,466009565,-12,20,4343
10896,466009986,44,74,4369
10897,466010375,44,74,4369
10898,466010770,83,95,4422
10899,466011165,83,95,4422
10900,466011567,83,95,4422
10901,466011958,70,89,4449
10902,466012348,70,89,4449
10903,466012744,42,52,4448
10904,466013145,42,52,4448
10905,466013540,42,52,4448
10906,466013951,16,45,4459
10907,466014333,16,45,4459
10908,466014734,-32,93,4460
10909,466015143,-32,93,4460
10910,466015555,-32,93,4460
10911,466015961,-13,94,4422
10912,466016357,-13,94,4422
10913,466016760,65,39,4372
10914,466017160,65,39,4372
10915,466017565,65,39,4372
10916,466017970,59,16,4347
10917,466018360,59,16,4347
10918,466018761,2,29,4336
10919,466019149,2,29,4336
10920,466019558,2,29,4336
10921,466019957,7,45,4371
10922,466020346,7,45,4371
10923,466020740,44,46,4327
10924,466021136,44,46,4327
10925,466021539,44,46,4327
10926,466021940,25,8,4266
10927,466022328,25,8,4266
10928,466022723,9,3,4309
10929,466023117,9,3,4309
10930,466023527,9,3,4309
10931,466023914,10,18,4353
10932,466024306,10,18,4353
10933,466024702,-21,33,4359
10934,466025117,-21,33,4359
10935,466025523,-21,33,4359
10936,466025924,-7,73,4386
10937,466026326,-7,73,4386
10938,466026734,38,87,4400
10939,466027121,38,87,4400
10940,466027522,38,87,4400
10941,466027912,34,57,4419
10942,466028304,34,57,4419
10943,466028703,34,57,4419
10944,466029097,13,44,4434
10945,466029495,13,44,4434
10946,466029903,24,68,4433
10947,466030287,24,68,4433
10948,466030684,24,68,4433
10949,466031079,52,75,4418
10950,466031481,52,75,4418
10951,466031876,60,70,4370
10952,466032267,60,70,4370
10953,466032659,60,70,4370
10954,466033064,51,61,4357
10955,466033468,51,61,4357
10956,466033862,18,58,4349
10957,466034257,18,58,4349
10958,466034645,18,58,4349
10959,466035042,-33,67,4344
10960,466035458,-33,67,4344
10961,466035861,-4,68,4323
10962,466036262,-4,68,4323
10963,466036658,-4,68,4323
10964,466037072,65,37,4304
10965,466037455,65,37,4304
10966,466037843,37,-3,4321
10967,466038246,37,-3,4321
10968,466038648,37,-3,4321
10969,466039054,16,19,4326
10970,466039455,16,19,4326
10971,466039856,42,50,4335
10972,466040243,42,50,4335
10973,466040632,42,50,4335
10974,466041030,54,58,4359
10975,466041438,54,58,4359
10976,466041825,68,54,4358
10977,466042226,68,54,4358
10978,466042616,68,54,4358
10979,466043022,56,35,4380
10980,466043417,56,35,4380
10981,466043818,-4,41,4409
10982,466044220,-4,41,4409
10983,466044629,-4,41,4409
10984,466045036,-49,59,4405
10985,466045445,-49,59,4405
10986,466045844,-23,65,4408
10987,466046252,-23,65,4408
10988,466046642,-23,65,4408
10989,466047060,29,69,4430
10990,466047448,29,69,4430
10991,466047850,17,59,4398
10992,466048245,17,59,4398
10993,466048639,17,59,4398
10994,466049031,-6,39,4382
10995,466049445,-6,39,4382
10996,466049845,40,29,4376
10997,466050238,40,29,4376
10998,466050621,40,29,4376
10999,466051024,61,20,4351
11000,466051419,61,20,4351
11001,466051819,74,20,4338
11002,466052214,74,20,4338
11003,466052607,74,20,4338
11004,466053005,73,13,4331
11005,466053408,73,13,4331
11006,466053803,30,18,4336
11007,466054203,30,18,4336
11008,466054584,30,18,4336
11009,466054989,-10,38,4334
11010,466055393,-10,38,4334
11011,466055806,0,19,4334
11012,466056193,0,19,4334
11013,466056588,0,19,4334
11014,466056989,46,17,4323
11015,466057389,46,17,4323
11016,466057784,32,50,4348
11017,466058185,32,50,4348
11018,466058575,32,50,4348
11019,466058980,17,58,4380
11020,466059375,17,58,4380
11021,466059769,40,14,4383
11022,466060163,40,14,4383
11023,466060564,40,14,4383
11024,466060972,54,24,4370
11025,466061367,54,24,4370
11026,466061755,68,80,4387
11027,466062156,68,80,4387
11028,466062553,68,80,4387
11029,466062964,60,78,4423
11030,466063347,60,78,4423
11031,466063747,30,65,4406
11032,466064141,30,65,4406
11033,466064543,30,65,4406
11034,466064937,20,58,4383
11035,466065336,20,58,4383
11036,466065730,38,39,4386
11037,466066131,38,39,4386
11038,466066527,38,39,4386
11039,466066928,55,21,4377
11040,466067323,55,21,4377
11041,466067717,59,24,4356
11042,466068111,59,24,4356
11043,466068513,59,24,4356
11044,466068907,55,28,4356
11045,466069298,55,28,4356
11046,466069690,55,28,4356
11047,466070089,34,30,4373
11048,466070485,34,30,4373
11049,466070887,18,24,4343
11050,466071268,18,24,4343
11051,466071665,18,24,4343
11052,466072063,11,26,4307
11053,466072465,11,26,4307
11054,466072860,10,41,4322
11055,466073255,10,41,4322
11056,466073637,10,41,4322
11057,466074041,-7,38,4360
11058,466074450,-7,38,4360
11059,466074858,-32,27,4352
11060,466075254,-32,27,4352
11061,466075650,-32,27,4352
11062,466076057,-9,38,4357
11063,466076465,-9,38,4357
11064,466076866,37,59,4376
11065,466077257,37,59,4376
11066,466077639,37,59,4376
11067,466078042,45,67,4365
11068,466078435,45,67,4365
11069,466078838,24,56,4388
11070,466079233,24,56,4388
11071,466079621,24,56,4388
11072,466080021,13,33,4393
11073,466080422,13,33,4393
11074,466080817,15,43,4399
11075,466081218,15,43,4399
11076,466081607,15,43,4399
11077,466082020,40,65,4428
11078,466082408,40,65,4428
11079,466082809,54,49,4403
11080,466083203,54,49,4403
11081,466083599,54,49,4403
11082,466083997,18,27,4346
11083,466084398,18,27,4346
11084,466084793,-3,56,4357
11085,466085200,-3,56,4357
11086,466085604,-3,56,4357
11087,466086016,8,63,4376
11088,466086403,8,63,4376
11089,466086804,32,44,4360
11090,466087199,32,44,4360
11091,466087574,32,44,4360
11092,466087961,70,48,4340
11093,466088356,70,48,4340
11094,466088751,75,53,4318
11095,466089152,75,53,4318
11096,466089545,75,53,4318
11097,466089955,37,61,4325
11098,466090333,37,61,4325
11099,466090733,24,49,4313
11100,466091127,24,49,4313
11101,466091530,24,49,4313
11102,466091925,38,37,4269
11103,466092327,38,37,4269
11104,466092715,32,26,4318
11105,466093116,32,26,4318
11106,466093511,32,26,4318
11107,466093911,36,46,4369
11108,466094297,36,46,4369
11109,466094694,36,46,4369
11110,466095088,44,83,4367
11111,466095489,44,83,4367
11112,466095884,8,71,4362
11113,466096281,8,71,4362
11114,466096672,8,71,4362
11115,466097072,-11,57,4377
11116,466097483,-11,57,4377
11117,466097884,15,68,4423
11118,466098276,15,68,4423
11119,466098674,15,68,4423
11120,466099071,54,61,4442
11121,466099473,54,61,4442
11122,466099868,37,47,4428
11123,466100260,37,47,4428
11124,466100642,37,47,4428
11125,466101046,0,33,4404
11126,466101441,0,33,4404
11127,466101841,-4,45,4379
11128,466102238,-4,45,4379
11129,466102641,-4,45,4379
11130,466103046,3,49,4387
11131,466103439,3,49,4387
11132,466103833,21,38,4413
11133,466104227,21,38,4413
11134,466104608,21,38,4413
11135,466105007,-6,47,4389
11136,466105404,-6,47,4389
11137,466105796,-3,56,4355
11138,466106171,-3,56,4355
11139,466106568,-3,56,4355
11140,466106970,20,57,4334
11141,466107365,20,57,4334
11142,466107761,17,45,4331
11143,466108136,17,45,4331
11144,466108518,17,45,4331
11145,466108920,43,39,4310
11146,466109305,43,39,4310
11147,466109707,46,27,4300
11148,466110096,46,27,4300
11149,466110498,46,27,4300
11150,466110892,36,18,4298
11151,466111290,36,18,4298
11152,466111682,36,18,4298
11153,466112082,34,36,4333
11154,466112472,34,36,4333
11155,466112872,54,56,4365
11156,466113259,54,56,4365
11157,466113657,54,56,4365
11158,466114057,81,49,4372
11159,466114458,81,49,4372
11160,466114852,55,33,4391
11161,466115253,55,33,4391
11162,466115635,55,33,4391
11163,466116040,23,40,4394
11164,466116435,23,40,4394
11165,466116834,27,69,4405
11166,466117229,27,69,4405
11167,466117617,27,69,4405
11168,466118016,19,65,4415
11169,466118417,19,65,4415
11170,466118812,37,25,4427
11171,466119212,37,25,4427
11172,466119600,37,25,4427
11173,466120013,56,30,4407
11174,466120401,56,30,4407
11175,466120793,37,56,4405
11176,466121171,37,56,4405
11177,466121567,37,56,4405
11178,466121956,39,55,4415
11179,466122348,39,55,4415
11180,466122743,55,41,4382
11181,466123144,55,41,4382
11182,466123541,55,41,4382
11183,466123941,51,43,4347
11184,466124335,51,43,4347
11185,466124734,17,49,4370
11186,466125129,17,49,4370
11187,466125528,17,49,4370
11188,466125919,-13,18,4376
11189,466126327,-13,18,4376
11190,466126729,-19,10,4337
11191,466127136,-19,10,4337
11192,466127532,-19,10,4337
11193,466127951,5,31,4304
11194,466128333,5,31,4304
11195,466128727,53,36,4302
11196,466129120,53,36,4302
11197,466129522,53,36,4302
11198,466129918,70,28,4368
11199,466130309,70,28,4368
11200,466130706,44,22,4411
11201,466131107,44,22,4411
11202,466131502,44,22,4411
11203,466131895,16,57,4390
11204,466132288,16,57,4390
11205,466132685,16,57,4390
11206,466133075,2,70,4350
11207,466133486,2,70,4350
11208,466133873,24,40,4369
11209,466134266,24,40,4369
11210,466134657,24,40,4369
11211,466135062,41,23,4425
11212,466135457,41,23,4425
11213,466135857,30,40,4442
11214,466136238,30,40,4442
11215,466136627,30,40,4442
11216,466137026,17,52,4417
11217,466137419,17,52,4417
11218,466137796,13,58,4390
11219,466138191,13,58,4390
11220,466138580,13,58,4390
11221,466138983,34,77,4435
11222,466139380,34,77,4435
11223,466139773,62,61,4443
11224,466140168,62,61,4443
11225,466140570,62,61,4443
11226,466140969,72,30,4378
11227,466141372,72,30,4378
11228,466141760,61,39,4342
11229,466142160,61,39,4342
11230,466142557,61,39,4342
11231,466142962,43,71,4349
11232,466143351,43,71,4349
11233,466143750,25,71,4352
11234,466144144,25,71,4352
11235,466144544,25,71,4352
11236,466144939,39,34,4304
11237,466145337,39,34,4304
11238,466145726,58,3,4294
11239,466146125,58,3,4294
11240,466146520,58,3,4294
11241,466146919,15,25,4324
11242,466147304,15,25,4324
11243,466147707,-8,74,4322
11244,466148117,-8,74,4322
11245,466148520,-8,74,4322
11246,466148922,8,89,4320
11247,466149322,8,89,4320
11248,466149709,18,69,4331
11249,466150109,18,69,4331
11250,466150508,18,69,4331
11251,466150906,43,65,4380
11252,466151293,43,65,4380
11253,466151689,43,65,4380
11254,466152080,41,64,4404
11255,466152486,41,64,4404
11256,466152873,13,40,4404
11257,466153266,13,40,4404
11258,466153658,13,40,4404
11259,466154063,20,33,4386
11260,466154451,20,33,4386
11261,466154846,44,69,4384
11262,466155241,44,69,4384
11263,466155630,44,69,4384
11264,466156027,36,75,4456
11265,466156428,36,75,4456
11266,466156825,21,28,4451
11267,466157225,21,28,4451
11268,466157614,21,28,4451
11269,466158020,1,36,4437
11270,466158408,1,36,4437
11271,466158815,-17,74,4434
11272,466159218,-17,74,4434
11273,466159621,-17,74,4434
11274,466160020,9,57,4405
11275,466160421,9,57,4405
11276,466160816,52,28,4399
11277,466161224,52,28,4399
11278,466161606,52,28,4399
11279,466162009,44,41,4345
11280,466162405,44,41,4345
11281,466162804,31,41,4351
11282,466163199,31,41,4351
11283,466163594,31,41,4351
11284,466163994,47,38,4386
11285,466164395,47,38,4386
11286,466164791,43,58,4372
11287,466165191,43,58,4372
11288,466165580,43,58,4372
11289,466165992,15,49,4353
11290,466166381,15,49,4353
11291,466166782,-1,14,4355
11292,466167191,-1,14,4355
11293,466167598,-1,14,4355
11294,466167990,-6,29,4399
11295,466168396,-6,29,4399
11296,466168804,-7,66,4375
11297,466169213,-7,66,4375
11298,466169610,-7,66,4375
11299,466170022,53,47,4356
11300,466170410,53,47,4356
11301,466170803,94,36,4371
11302,466171183,94,36,4371
11303,466171570,94,36,4371
11304,466171966,72,51,4382
11305,466172368,72,51,4382
11306,466172764,56,40,4401
11307,466173165,56,40,4401
11308,466173553,56,40,4401
11309,466173959,39,13,4392
11310,466174343,39,13,4392
11311,466174742,20,24,4385
11312,466175132,20,24,4385
11313,466175531,20,24,4385
11314,466175926,18,46,4372
11315,466176325,18,46,4372
11316,466176714,16,55,4376
11317,466177114,16,55,4376
11318,466177503,16,55,4376
11319,466177901,6,55,4391
11320,466178290,6,55,4391
11321,466178688,-4,46,4358
11322,466179098,-4,46,4358
11323,466179505,-4,46,4358
11324,466179907,12,57,4379
11325,466180299,12,57,4379
11326,466180697,55,61,4429
11327,466181091,55,61,4429
11328,466181487,55,61,4429
11329,466181888,61,36,4430
11330,466182280,61,36,4430
11331,466182678,61,36,4430
11332,466183076,47,3,4425
11333,466183473,47,3,4425
11334,466183869,36,12,4418
11335,466184269,36,12,4418
11336,466184652,36,12,4418
11337,466185056,-3,51,4369
11338,466185467,-3,51,4369
11339,466185868,-11,62,4350
11340,466186265,-11,62,4350
11341,466186676,-11,62,4350
11342,466187082,-2,68,4389
11343,466187479,-2,68,4389
11344,466187861,-28,48,4390
11345,466188258,-28,48,4390
11346,466188655,-28,48,4390
11347,466189060,-43,11,4374
11348,466189471,-43,11,4374
11349,466189880,-3,14,4358
11350,466190267,-3,14,4358
11351,466190678,-3,14,4358
11352,466191083,26,42,4344
11353,466191485,26,42,4344
11354,466191873,29,41,4342
11355,466192266,29,41,4342
11356,466192656,29,41,4342
11357,466193068,43,33,4327
11358,466193467,43,33,4327
11359,466193860,35,24,4320
11360,466194255,35,24,4320
11361,466194644,35,24,4320
11362,466195041,14,24,4343
11363,466195442,14,24,4343
11364,466195837,47,69,4349
11365,466196237,47,69,4349
11366,466196619,47,69,4349
11367,466197024,65,83,4355
11368,466197413,65,83,4355
11369,466197808,7,48,4391
11370,466198200,7,48,4391
11371,466198589,7,48,4391
11372,466198990,0,36,4401
11373,466199391,0,36,4401
11374,466199785,48,54,4389
11375,466200185,48,54,4389
11376,466200574,48,54,4389
11377,466200979,61,67,4417
11378,466201375,61,67,4417
11379,466201771,95,71,4434
11380,466202159,95,71,4434
11381,466202567,95,71,4434
11382,466202968,86,49,4446
11383,466203355,86,49,4446
11384,466203749,-12,42,4417
11385,466204150,-12,42,4417
11386,466204542,-12,42,4417
11387,466204960,-24,63,4373
11388,466205350,-24,63,4373
11389,466205765,41,61,4385
11390,466206152,41,61,4385
11391,466206555,41,61,4385
11392,466206961,57,36,4368
11393,466207349,57,36,4368
11394,466207744,38,16,4306
11395,466208144,38,16,4306
11396,466208541,38,16,4306
11397,466208942,46,16,4292
11398,466209337,46,16,4292
11399,466209737,28,26,4320
11400,466210131,28,26,4320
11401,466210532,28,26,4320
11402,466210926,18,25,4317
11403,466211328,18,25,4317
11404,466211714,64,9,4314
11405,466212115,64,9,4314
11406,466212507,64,9,4314
11407,466212908,75,3,4324
11408,466213299,75,3,4324
11409,466213701,51,29,4363
11410,466214096,51,29,4363
11411,466214497,51,29,4363
11412,466214891,23,59,4373
11413,466215289,23,59,4373
11414,466215681,11,62,4367
11415,466216082,11,62,4367
11416,466216479,11,62,4367
11417,466216887,21,51,4386
11418,466217274,21,51,4386
11419,466217677,21,51,4386
11420,466218068,15,47,4450
11421,466218470,15,47,4450
11422,466218865,2,61,4485
11423,466219266,2,61,4485
11424,466219647,2,61,4485
11425,466220051,-3,75,4447
11426,466220462,-3,75,4447
11427,466220855,4,67,4401
11428,466221235,4,67,4401
11429,466221624,4,67,4401
11430,466222026,20,63,4370
11431,466222427,20,63,4370
11432,466222815,56,51,4381
11433,466223216,56,51,4381
11434,466223605,56,51,4381
11435,466224017,45,10,4380
11436,466224404,45,10,4380
11437,466224813,7,28,4357
11438,466225200,7,28,4357
11439,466225603,7,28,4357
11440,466226001,0,49,4339
11441,466226395,0,49,4339
11442,466226790,14,28,4313
11443,466227190,14,28,4313
11444,466227579,14,28,4313
11445,466227991,18,23,4290
11446,466228379,18,23,4290
11447,466228774,0,32,4305
11448,466229169,0,32,4305
11449,466229571,0,32,4305
11450,466229963,3,37,4344
11451,466230355,3,37,4344
11452,466230750,-7,30,4392
11453,466231159,-7,30,4392
11454,466231562,-7,30,4392
11455,466231976,-11,57,4383
11456,466232373,-11,57,4383
11457,466232782,22,65,4386
11458,466233171,22,65,4386
11459,466233572,22,65,4386
11460,466233979,30,38,4402
11461,466234374,30,38,4402
11462,466234760,4,43,4407
11463,466235162,4,43,4407
11464,466235558,4,43,4407
11465,466235964,43,49,4427
11466,466236346,43,49,4427
11467,466236745,52,64,4411
11468,466237140,52,64,4411
11469,466237535,52,64,4411
11470,466237920,35,59,4390
11471,466238312,35,59,4390
11472,466238701,74,21,4357
11473,466239101,74,21,4357
11474,466239496,74,21,4357
11475,466239897,86,28,4331
11476,466240288,86,28,4331
11477,466240686,71,59,4342
11478,466241081,71,59,4342
11479,466241482,71,59,4342
11480,466241877,52,47,4387
11481,466242269,52,47,4387
11482,466242660,52,47,4387
11483,466243065,34,43,4384
11484,466243462,34,43,4384
11485,466243861,43,52,4362
11486,466244255,43,52,4362
11487,466244649,43,52,4362
11488,466245040,67,36,4354
11489,466245435,67,36,4354
11490,466245831,22,34,4360
11491,466246231,22,34,4360
11492,466246620,22,34,4360
11493,466247032,-15,22,4379
11494,466247434,-15,22,4379
11495,466247843,12,21,4372
11496,466248231,12,21,4372
11497,466248620,12,21,4372
11498,466249019,33,26,4365
11499,466249419,33,26,4365
11500,466249814,36,20,4394
11501,466250215,36,20,4394
11502,466250604,36,20,4394
11503,466251010,23,18,4399
11504,466251404,23,18,4399
11505,466251805,29,24,4377
11506,466252207,29,24,4377
11507,466252602,29,24,4377
11508,466253001,36,46,4389
11509,466253393,36,46,4389
11510,466253788,23,44,4377
11511,466254190,23,44,4377
11512,466254579,23,44,4377
11513,466254983,22,30,4376
11514,466255378,22,30,4376
11515,466255786,24,6,4348
11516,466256172,24,6,4348
11517,466256573,24,6,4348
11518,466256968,16,1,4332
